,ROP OFFLINE,SURFACE TORQUE,WEIGHT ON BIT DRILLER,MUD WEIGHT IN,MUD WEIGHT OUT,TEMPERATURE IN,TEMPERATURE OUT,D-EXPONENT,TOTAL RPM [SURFACE + DHM],STAND PIPE PRESSURE,PUMP FLOW,TOTALROTARYTIME,BIT TIME,BIT RUN,TOTALCUMREVONBOTTOM,SUM ALL PITS,ECD,DEPTH,WELLNAME,LITHOLOGY,LITH_CATEGORY,LATITUDE,LONGITUDE
129,106.56,219.0,8.94,8.6,0.25,30.9,37.4,0.57,117.0,1816.0,931.0,12.45,0.57,13.11,3934.0,2299.34,8.61,572.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
130,138.11,17.0,5.71,8.6,0.25,30.9,37.5,0.52,117.0,1793.0,931.0,12.45,0.57,13.62,3957.0,2297.8,8.61,573.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
131,131.04,12.0,8.28,8.6,0.25,30.9,37.5,0.54,117.0,1776.0,930.0,12.46,0.57,14.1,3989.0,2288.0,8.61,573.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
132,159.31,125.0,5.98,8.6,0.25,30.9,37.5,0.5,117.0,1761.0,930.0,12.46,0.58,14.54,4006.0,2281.74,8.61,574.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
133,231.59,132.0,7.29,8.6,0.25,30.9,37.4,0.42,117.0,1752.0,917.0,12.46,0.58,15.05,4020.0,2287.15,8.61,574.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
134,267.16,546.0,6.9,8.6,0.25,30.9,37.5,0.39,116.0,1754.0,929.0,12.46,0.58,15.57,4033.0,2296.54,8.61,575.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
135,274.48,101.0,7.69,8.6,0.25,30.9,37.6,0.38,117.0,1739.0,929.0,12.47,0.58,16.02,4045.0,2297.84,8.61,575.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
136,287.57,34.0,8.08,8.6,0.25,31.0,37.4,0.38,117.0,1785.0,929.0,12.47,0.58,16.52,4056.0,2300.34,8.61,576.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
137,286.78,90.0,4.79,8.6,0.25,30.9,37.5,0.38,117.0,1815.0,928.0,12.47,0.59,17.07,4070.0,2295.42,8.61,576.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
138,278.36,421.0,7.16,8.6,0.25,31.0,37.5,0.38,116.0,1823.0,929.0,12.47,0.59,17.51,4082.0,2290.35,8.61,577.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
139,276.47,582.0,5.98,8.6,0.25,30.9,37.5,0.4,116.0,1821.0,930.0,12.47,0.59,18.08,4095.0,2296.82,8.61,577.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
140,255.78,349.0,8.74,8.6,0.25,30.9,37.3,0.41,116.0,1751.0,929.0,12.47,0.59,18.62,4111.0,2300.92,8.61,578.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
141,203.63,27.0,7.16,8.6,0.25,30.9,37.5,0.45,117.0,1737.0,927.0,12.48,0.6,19.08,4130.0,2299.16,8.61,578.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
142,140.59,50.0,5.12,8.6,0.25,31.0,37.5,0.52,117.0,1757.0,929.0,12.48,0.6,19.59,4161.0,2297.35,8.61,579.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
143,131.68,150.0,5.91,8.6,0.25,30.9,37.5,0.53,117.0,1768.0,930.0,12.49,0.6,20.07,4185.0,2300.12,8.61,579.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
144,147.2,222.0,5.38,8.6,0.25,30.9,37.6,0.52,117.0,1780.0,930.0,12.49,0.61,20.57,4208.0,2304.05,8.61,580.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
145,149.38,26.0,9.67,8.6,0.25,30.9,37.5,0.51,117.0,1772.0,928.0,12.49,0.61,21.06,4231.0,2301.79,8.61,580.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
146,151.65,319.0,8.94,8.6,0.25,31.0,37.5,0.52,125.0,2092.0,1013.0,12.5,0.61,21.57,4255.0,2300.29,8.61,581.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
147,149.77,771.0,6.17,8.6,0.25,30.9,37.5,0.53,130.0,2297.0,1065.0,12.5,0.62,22.08,4281.0,2301.7,8.61,581.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
148,149.33,984.0,7.1,8.6,0.25,30.9,37.6,0.52,132.0,2324.0,1075.0,12.5,0.62,22.56,4307.0,2300.38,8.61,582.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
149,155.29,848.0,7.1,8.6,0.25,30.9,37.5,0.5,131.0,2312.0,1069.0,12.51,0.62,23.09,4333.0,2301.99,8.61,582.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
150,157.26,948.0,7.1,8.6,0.25,30.9,37.5,0.51,134.0,2445.0,1102.0,12.51,0.63,23.62,4360.0,2298.61,8.61,583.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
151,153.98,375.0,4.66,8.6,0.25,30.9,37.5,0.52,136.0,2410.0,1108.0,12.51,0.63,24.12,4387.0,2293.97,8.61,583.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
152,150.89,10.0,6.57,8.6,0.25,30.9,37.5,0.53,137.0,2400.0,1115.0,12.52,0.63,24.62,4414.0,2291.08,8.61,584.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
153,153.45,12.0,8.68,8.6,0.25,30.9,37.5,0.51,137.0,2414.0,1109.0,12.52,0.64,25.06,4437.0,2287.51,8.61,584.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
154,161.74,2309.0,8.35,8.6,0.25,30.9,37.7,0.51,134.0,2394.0,1110.0,12.52,0.64,25.59,4464.0,2276.82,8.61,585.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
155,161.72,1759.0,7.49,8.6,0.25,30.9,37.5,0.5,135.0,2313.0,1109.0,12.52,0.64,26.06,4486.0,2273.32,8.61,585.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
156,175.8,56.0,4.26,8.6,0.25,30.9,37.5,0.49,137.0,2204.0,1107.0,12.53,0.64,26.59,4511.0,2265.15,8.61,586.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
157,185.78,1.0,7.03,8.6,0.25,30.9,37.5,0.49,136.0,2039.0,1102.0,12.53,0.65,27.09,4532.0,2263.02,8.61,586.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
158,192.91,147.0,7.69,8.6,0.25,30.9,37.5,0.49,134.0,1632.0,1085.0,12.53,0.65,27.56,4552.0,2257.37,8.61,587.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
159,190.48,115.0,6.37,8.6,0.25,30.9,37.6,0.48,132.0,1570.0,1065.0,12.54,0.65,28.09,4574.0,2253.22,8.61,587.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
160,191.46,40.0,10.06,8.6,0.25,30.9,37.6,0.48,131.0,1683.0,1067.0,12.54,0.66,28.57,4594.0,2252.1,8.61,588.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
161,196.55,124.0,7.16,8.6,0.25,30.9,37.6,0.48,132.0,1707.0,1072.0,12.54,0.66,29.06,4613.0,2258.16,8.61,588.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
162,204.03,217.0,9.53,8.6,0.25,30.9,37.6,0.47,131.0,1618.0,1072.0,12.54,0.66,29.57,4633.0,2250.06,8.61,589.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
163,209.88,226.0,9.4,8.6,0.25,30.9,37.5,0.46,132.0,1694.0,1074.0,12.55,0.66,30.11,4653.0,2248.89,8.61,589.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
164,211.35,101.0,11.77,8.6,0.25,30.9,37.6,0.46,132.0,1632.0,1071.0,12.55,0.66,30.57,4671.0,2245.63,8.61,590.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
165,209.82,259.0,4.26,8.6,0.25,30.9,37.6,0.45,131.0,1673.0,1070.0,12.55,0.67,31.1,4690.0,2249.6,8.61,590.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
166,199.41,56.0,7.56,8.6,0.25,30.9,37.6,0.46,132.0,1716.0,1074.0,12.55,0.67,31.59,4710.0,2253.1,8.61,591.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
167,194.8,30.0,8.74,8.6,0.25,30.9,37.7,0.48,132.0,1655.0,1073.0,12.55,0.67,32.08,4730.0,2256.54,8.61,591.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
168,187.7,226.0,6.24,8.6,0.25,30.9,37.5,0.47,132.0,1672.0,1073.0,12.56,0.68,32.59,4752.0,2260.21,8.61,592.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
169,187.13,145.0,6.37,8.6,0.25,30.9,37.6,0.48,132.0,1613.0,1072.0,12.56,0.68,33.06,4772.0,2264.0,8.61,592.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
170,190.2,162.0,6.37,8.6,0.25,30.9,37.5,0.49,132.0,1726.0,1072.0,12.56,0.68,33.59,4794.0,2266.61,8.61,593.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
171,191.59,57.0,8.48,8.6,0.25,30.9,37.6,0.48,133.0,1762.0,1076.0,12.57,0.68,34.08,4814.0,2271.42,8.61,593.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
172,190.64,105.0,8.35,8.6,0.25,30.9,37.7,0.48,133.0,1857.0,1082.0,12.57,0.69,34.59,4836.0,2276.89,8.61,594.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
173,186.76,321.0,8.74,8.6,0.25,30.9,37.7,0.48,133.0,1849.0,1083.0,12.57,0.69,35.11,4858.0,2279.16,8.61,594.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
174,181.56,179.0,4.33,8.6,0.25,30.9,37.6,0.49,134.0,1991.0,1086.0,12.57,0.69,35.61,4880.0,2282.63,8.61,595.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
175,169.06,496.0,7.23,8.6,0.25,30.9,37.5,0.5,133.0,2050.0,1091.0,12.58,0.69,36.08,4902.0,2286.39,8.61,595.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
176,158.18,547.0,6.11,8.6,0.25,30.9,37.5,0.52,134.0,2118.0,1096.0,12.58,0.7,36.58,4929.0,2290.02,8.61,596.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
177,159.67,262.0,8.28,8.6,0.25,30.9,37.5,0.51,135.0,2255.0,1102.0,12.58,0.7,37.04,4952.0,2294.08,8.61,596.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
178,176.35,0.0,6.9,8.6,0.25,30.9,37.5,0.49,136.0,2340.0,1105.0,12.59,0.7,37.56,4976.0,2298.26,8.61,597.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
179,186.72,125.0,5.71,8.6,0.25,30.9,37.6,0.48,136.0,2392.0,1110.0,12.59,0.71,38.1,4999.0,2302.29,8.61,597.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
180,203.69,14.0,5.19,8.6,0.25,30.9,37.6,0.48,136.0,2348.0,1112.0,12.59,0.71,38.56,5017.0,2304.18,8.61,598.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
181,204.63,18.0,7.03,8.6,0.25,30.9,37.6,0.48,137.0,2429.0,1114.0,12.59,0.71,39.07,5038.0,2305.44,8.61,598.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
182,201.39,24.0,9.14,8.6,0.25,31.0,37.7,0.49,137.0,2464.0,1114.0,12.6,0.71,39.58,5058.0,2301.13,8.61,599.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
183,200.73,51.0,7.95,8.6,0.25,30.9,37.7,0.59,137.0,2489.0,1117.0,12.6,0.72,40.11,5081.0,2299.47,8.61,599.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
184,123.08,2.0,8.02,8.6,0.25,30.9,37.9,0.6,137.0,2503.0,1116.0,12.76,0.72,40.44,5171.0,2328.09,8.61,600.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
185,131.52,36.0,7.82,8.6,0.25,30.9,37.9,0.51,136.0,2539.0,1116.0,12.76,0.73,40.98,5198.0,2332.77,8.61,600.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
186,177.79,76.0,5.32,8.6,0.25,30.9,38.0,0.5,137.0,2455.0,1118.0,12.76,0.73,41.46,5219.0,2333.88,8.61,601.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
187,198.55,44.0,7.29,8.6,0.25,30.9,37.9,0.44,137.0,2563.0,1116.0,12.77,0.73,41.99,5239.0,2345.99,8.61,601.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
188,218.63,164.0,11.25,8.6,0.25,30.9,37.8,0.43,136.0,2520.0,1116.0,12.77,0.73,42.48,5257.0,2335.2,8.61,602.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
189,234.46,41.0,10.32,8.6,0.25,30.9,37.9,0.43,136.0,2583.0,1117.0,12.77,0.73,42.96,5273.0,2339.66,8.61,602.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
190,241.84,0.0,6.64,8.6,0.25,30.9,38.0,0.43,137.0,2488.0,1117.0,12.77,0.74,43.43,5289.0,2349.59,8.61,603.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
191,248.47,273.0,2.16,8.6,0.25,30.9,37.9,0.41,137.0,2531.0,1117.0,12.77,0.74,43.89,5305.0,2358.02,8.61,603.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
192,298.11,240.0,1.1,8.6,0.25,30.9,37.9,0.38,136.0,2579.0,1117.0,12.78,0.74,44.34,5319.0,2360.45,8.61,604.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
193,312.88,54.0,7.69,8.6,0.25,30.9,37.9,0.37,137.0,2579.0,1117.0,12.78,0.74,44.89,5330.0,2360.05,8.61,604.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
194,348.56,0.0,8.08,8.6,0.25,31.0,38.0,0.37,137.0,2508.0,1118.0,12.78,0.74,45.41,5342.0,2355.73,8.61,605.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
195,349.7,315.0,7.69,8.6,0.25,30.9,38.0,0.37,137.0,2598.0,1118.0,12.78,0.74,45.94,5355.0,2361.32,8.61,605.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
196,344.68,318.0,7.16,8.6,0.25,30.9,38.0,0.37,136.0,2559.0,1118.0,12.78,0.75,46.43,5367.0,2361.32,8.61,606.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
197,336.91,276.0,7.43,8.6,0.25,30.9,37.9,0.38,137.0,2553.0,1118.0,12.78,0.75,46.92,5378.0,2358.99,8.61,606.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
198,310.17,323.0,6.5,8.6,0.25,31.0,37.8,0.4,136.0,2539.0,1117.0,12.78,0.75,47.44,5392.0,2357.76,8.61,607.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
199,310.17,185.0,5.98,8.6,0.25,30.9,37.9,0.4,137.0,2529.0,1118.0,12.79,0.75,47.92,5406.0,2354.67,8.61,607.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
200,277.11,64.0,1.5,8.6,0.25,30.9,38.0,0.41,137.0,2579.0,1118.0,12.79,0.75,48.43,5421.0,2354.02,8.61,608.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
201,273.19,88.0,5.71,8.6,0.25,30.9,38.0,0.43,137.0,2583.0,1118.0,12.79,0.75,48.97,5437.0,2351.15,8.61,608.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
202,284.5,90.0,11.51,8.6,0.25,30.9,37.9,0.42,137.0,2475.0,1117.0,12.79,0.76,49.46,5451.0,2358.64,8.62,609.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
203,296.89,39.0,8.88,8.6,0.25,31.0,37.9,0.4,137.0,2569.0,1118.0,12.79,0.76,49.95,5465.0,2354.73,8.62,609.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
204,301.46,344.0,4.79,8.6,0.25,30.9,38.0,0.4,136.0,2610.0,1117.0,12.8,0.76,50.47,5478.0,2358.58,8.62,610.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
205,304.31,310.0,4.4,8.6,0.25,31.0,38.0,0.39,137.0,2475.0,1117.0,12.8,0.76,50.96,5492.0,2359.3,8.62,610.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
206,312.71,193.0,9.67,8.6,0.25,30.9,37.9,0.38,137.0,2511.0,1118.0,12.8,0.76,51.39,5504.0,2358.03,8.62,611.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
207,318.77,303.0,3.21,8.6,0.25,30.9,37.9,0.38,137.0,2572.0,1117.0,12.8,0.76,51.94,5517.0,2360.72,8.62,611.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
208,311.03,535.0,3.34,8.6,0.25,30.9,38.1,0.39,136.0,2491.0,1118.0,12.8,0.77,52.47,5531.0,2359.81,8.62,612.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
209,294.39,444.0,7.29,8.6,0.25,30.9,38.0,0.41,136.0,2532.0,1118.0,12.8,0.77,52.94,5544.0,2358.12,8.62,612.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
210,276.88,130.0,3.74,8.6,0.25,31.0,38.0,0.42,137.0,2514.0,1118.0,12.81,0.77,53.48,5560.0,2360.93,8.62,613.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
211,276.79,208.0,6.64,8.6,0.25,30.9,37.9,0.38,137.0,2528.0,1117.0,12.81,0.77,53.9,5574.0,2360.34,8.62,613.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
212,313.09,4.0,5.05,8.6,0.25,30.9,38.0,0.34,137.0,2486.0,1117.0,12.81,0.77,54.4,5585.0,2357.85,8.62,614.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
213,331.27,310.0,7.03,8.6,0.25,31.0,38.0,0.35,136.0,2592.0,1117.0,12.81,0.77,54.92,5597.0,2359.7,8.62,614.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
214,315.18,60.0,6.11,8.6,0.25,30.9,38.0,0.39,137.0,2423.0,1117.0,12.81,0.78,55.47,5613.0,2360.73,8.62,615.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
215,288.26,130.0,6.24,8.6,0.25,30.9,38.0,0.39,137.0,2477.0,1118.0,12.81,0.78,55.9,5627.0,2359.16,8.62,615.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
216,297.27,341.0,1.89,8.6,0.25,30.9,37.9,0.38,137.0,2540.0,1118.0,12.81,0.78,56.42,5640.0,2356.85,8.62,616.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
217,313.36,150.0,7.56,8.6,0.25,30.9,38.0,0.39,137.0,2441.0,1117.0,12.82,0.78,56.94,5654.0,2353.79,8.62,616.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
218,312.81,168.0,8.88,8.6,0.25,30.9,38.1,0.39,136.0,2570.0,1116.0,12.82,0.78,57.42,5665.0,2351.83,8.62,617.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
219,298.11,70.0,4.4,8.6,0.25,30.9,38.0,0.4,137.0,2385.0,1114.0,12.82,0.78,57.97,5681.0,2351.74,8.62,617.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
220,260.12,72.0,6.24,8.6,0.25,30.9,37.9,0.41,136.0,2366.0,1111.0,12.82,0.79,58.49,5697.0,2348.66,8.62,618.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
221,244.89,110.0,6.64,8.6,0.25,30.9,38.0,0.44,136.0,2436.0,1109.0,12.82,0.79,58.94,5713.0,2345.79,8.62,618.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
222,220.04,178.0,6.37,8.6,0.25,30.9,38.0,0.47,135.0,2324.0,1107.0,12.83,0.79,59.48,5733.0,2340.98,8.62,619.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
223,201.83,47.0,4.33,8.6,0.25,30.9,37.9,0.49,136.0,2314.0,1105.0,12.83,0.79,59.94,5754.0,2336.55,8.62,619.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
224,179.74,147.0,4.92,8.6,0.25,30.9,38.0,0.5,138.0,2416.0,1123.0,12.83,0.8,60.46,5779.0,2323.39,8.62,620.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
225,182.56,38.0,3.21,8.6,0.25,30.9,37.9,0.48,138.0,2093.0,1121.0,12.83,0.8,60.99,5802.0,2325.39,8.62,620.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
226,197.08,45.0,7.29,8.6,0.25,30.9,38.0,0.45,136.0,1740.0,1109.0,12.84,0.8,61.44,5820.0,2316.51,8.62,621.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
227,207.44,161.0,10.06,8.6,0.25,30.9,37.9,0.43,133.0,1644.0,1082.0,12.84,0.8,62.0,5840.0,2304.71,8.61,621.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
228,193.87,53.0,5.71,8.6,0.25,30.9,38.0,0.46,133.0,1653.0,1081.0,12.84,0.81,62.44,5860.0,2301.47,8.61,622.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
229,181.08,76.0,5.45,8.6,0.25,30.9,37.9,0.48,133.0,1702.0,1084.0,12.84,0.81,62.97,5885.0,2297.89,8.61,622.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
230,213.19,371.0,4.66,8.6,0.25,30.9,38.0,0.46,133.0,1724.0,1085.0,12.85,0.81,63.44,5902.0,2295.03,8.61,623.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
231,249.98,293.0,7.43,8.6,0.25,30.9,38.1,0.41,133.0,1764.0,1086.0,12.85,0.81,63.99,5918.0,2289.4,8.61,623.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
232,271.61,203.0,8.35,8.6,0.25,30.9,38.0,0.41,133.0,1767.0,1087.0,12.85,0.82,64.44,5931.0,2289.03,8.61,624.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
233,270.54,118.0,5.98,8.6,0.25,30.9,38.0,0.4,134.0,1718.0,1088.0,12.85,0.82,64.95,5947.0,2284.66,8.61,624.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
234,280.18,717.0,4.53,8.6,0.25,30.9,38.0,0.4,133.0,1847.0,1090.0,12.85,0.82,65.43,5960.0,2283.45,8.61,625.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
235,279.45,503.0,7.56,8.6,0.25,30.9,38.0,0.41,134.0,1798.0,1092.0,12.86,0.82,65.97,5976.0,2283.1,8.62,625.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
236,265.71,477.0,6.5,8.6,0.25,30.9,38.0,0.41,134.0,1727.0,1094.0,12.86,0.82,66.47,5991.0,2283.41,8.62,626.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
237,242.14,383.0,4.53,8.6,0.25,30.9,38.1,0.43,134.0,1901.0,1094.0,12.86,0.83,66.98,6009.0,2273.82,8.62,626.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
238,224.38,521.0,8.88,8.6,0.25,30.9,38.0,0.45,134.0,1770.0,1094.0,12.86,0.83,67.46,6027.0,2277.9,8.62,627.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
239,231.57,708.0,6.5,8.6,0.25,30.9,37.9,0.45,134.0,1852.0,1094.0,12.86,0.83,67.89,6043.0,2285.72,8.62,627.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
240,252.76,271.0,3.87,8.6,0.25,30.9,38.1,0.44,134.0,1909.0,1094.0,12.87,0.83,68.43,6058.0,2287.73,8.62,628.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
241,223.03,17.0,8.22,8.6,0.25,30.9,38.1,0.46,135.0,2002.0,1099.0,12.87,0.83,68.97,6076.0,2288.33,8.62,628.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
242,117.74,59.0,5.32,8.6,0.25,30.9,38.1,0.6,142.0,2514.0,1120.0,13.16,0.84,69.42,6156.0,2340.77,8.62,629.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
243,119.61,33.0,6.44,8.6,0.25,30.9,38.2,0.6,141.0,2509.0,1120.0,13.16,0.85,70.0,6185.0,2340.8,8.62,629.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
244,162.28,30.0,4.72,8.6,0.25,30.9,38.2,0.5,141.0,2464.0,1122.0,13.16,0.85,70.44,6208.0,2343.48,8.62,630.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
245,156.54,158.0,5.71,8.6,0.25,30.9,38.2,0.49,141.0,2499.0,1122.0,13.16,0.85,70.96,6236.0,2343.44,8.62,630.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
246,158.1,158.0,2.92,8.6,0.25,30.9,38.2,0.48,141.0,2523.0,1123.0,13.17,0.86,71.48,6265.0,2341.23,8.62,631.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
247,160.65,27.0,6.64,8.6,0.25,30.9,38.2,0.47,142.0,2574.0,1123.0,13.17,0.86,71.93,6288.0,2349.44,8.62,631.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
248,172.07,31.0,4.11,8.6,0.25,30.9,38.2,0.46,142.0,2577.0,1124.0,13.17,0.86,72.5,6317.0,2350.36,8.62,632.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
249,178.17,0.0,4.79,8.6,0.25,30.9,38.3,0.46,141.0,2489.0,1124.0,13.18,0.87,72.96,6338.0,2350.97,8.62,632.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
250,189.92,64.0,9.01,8.6,0.25,30.9,38.2,0.46,141.0,2509.0,1124.0,13.18,0.87,73.49,6361.0,2346.94,8.62,633.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
251,192.88,298.0,3.87,8.6,0.25,30.9,38.2,0.44,140.0,2482.0,1122.0,13.18,0.87,73.97,6382.0,2337.26,8.62,633.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
252,218.78,9.0,6.24,8.6,0.25,30.9,38.2,0.42,141.0,2511.0,1123.0,13.18,0.87,74.48,6401.0,2337.54,8.62,634.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
253,227.3,179.0,4.26,8.6,0.25,30.9,38.2,0.42,140.0,2550.0,1123.0,13.19,0.87,74.93,6417.0,2343.6,8.62,634.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
254,237.19,378.0,1.76,8.6,0.25,30.9,38.2,0.41,140.0,2627.0,1123.0,13.19,0.88,75.47,6436.0,2350.03,8.62,635.0,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
255,242.31,83.0,1.5,8.6,0.25,30.9,38.3,0.4,140.0,2588.0,1123.0,13.19,0.88,75.95,6452.0,2347.08,8.62,635.5,Poseidon North-1,Undefined,Undefined,-13.573562,122.340154
